model_name,fold_id,horizon,horizon_step,target_date,point_forecast,actual,residual,abs_error,fit_success,fallback_triggered,fallback_reason,selected_spec
ets,3,30,10,2024-11-02,1629.8416550347356,1211.0,-418.8416550347356,418.8416550347356,,,,
ets,3,30,11,2024-11-03,1699.0837947202774,1344.0,-355.0837947202774,355.0837947202774,,,,
ets,3,30,12,2024-11-04,1468.3316759234908,1361.0,-107.33167592349082,107.33167592349082,,,,
ets,3,30,13,2024-11-05,1548.6438965647635,1482.0,-66.64389656476351,66.64389656476351,,,,
ets,3,30,14,2024-11-06,1543.261082941131,1217.0,-326.261082941131,326.261082941131,,,,
ets,3,30,15,2024-11-07,1589.4944510865253,1465.0,-124.49445108652526,124.49445108652526,,,,
ets,3,30,16,2024-11-08,1622.1631312556065,1345.0,-277.16313125560646,277.16313125560646,,,,
ets,3,30,17,2024-11-09,1629.8416559692478,1672.0,42.15834403075223,42.15834403075223,,,,
ets,3,30,18,2024-11-10,1699.0837956476814,1415.0,-284.0837956476814,284.0837956476814,,,,
ets,3,30,19,2024-11-11,1468.331676843841,1147.0,-321.331676843841,321.331676843841,,,,
ets,3,30,20,2024-11-12,1548.6438974781136,1332.0,-216.64389747811356,216.64389747811356,,,,
ets,3,30,21,2024-11-13,1543.261083847534,1370.0,-173.2610838475341,173.2610838475341,,,,
ets,3,30,22,2024-11-14,1589.4944519860342,1401.0,-188.49445198603416,188.49445198603416,,,,
ets,3,30,23,2024-11-15,1622.1631321482735,1395.0,-227.16313214827346,227.16313214827346,,,,
ets,3,30,24,2024-11-16,1629.8416568551252,1437.0,-192.84165685512517,192.84165685512517,,,,
ets,3,30,25,2024-11-17,1699.083796526821,1184.0,-515.0837965268211,515.0837965268211,,,,
ets,3,30,26,2024-11-18,1468.3316777162938,1247.0,-221.33167771629383,221.33167771629383,,,,
ets,3,30,27,2024-11-19,1548.6438983439302,1208.0,-340.64389834393023,340.64389834393023,,,,
ets,3,30,28,2024-11-20,1543.2610847067656,1280.0,-263.2610847067656,263.2610847067656,,,,
ets,3,30,29,2024-11-21,1589.4944528387302,1385.0,-204.49445283873024,204.49445283873024,,,,
ets,3,30,30,2024-11-22,1622.1631329944842,1271.0,-351.16313299448416,351.16313299448416,,,,
sarimax_dynamic,3,30,1,2024-10-24,1552.5545962483372,1385.0,-167.55459624833725,167.55459624833725,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,2,2024-10-25,1593.4464273718415,1645.0,51.55357262815846,51.55357262815846,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,3,2024-10-26,1621.7888633631353,1421.0,-200.7888633631353,200.7888633631353,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,4,2024-10-27,1615.406305688199,1410.0,-205.40630568819893,205.40630568819893,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,5,2024-10-28,1462.5521711297451,1327.0,-135.55217112974515,135.55217112974515,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,6,2024-10-29,1498.2088819341543,1443.0,-55.208881934154306,55.208881934154306,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,7,2024-10-30,1485.1019899616392,1605.0,119.89801003836078,119.89801003836078,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,8,2024-10-31,1506.9301810972545,1459.0,-47.93018109725449,47.93018109725449,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,9,2024-11-01,1546.6443817621334,1817.0,270.35561823786657,270.35561823786657,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,10,2024-11-02,1573.9064931076,1211.0,-362.9064931076,362.9064931076,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,11,2024-11-03,1566.5426205194271,1344.0,-222.54262051942715,222.54262051942715,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,12,2024-11-04,1412.807646916099,1361.0,-51.807646916098975,51.807646916098975,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,13,2024-11-05,1447.6852201574297,1482.0,34.31477984257026,34.31477984257026,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,14,2024-11-06,1433.9018750734886,1217.0,-216.90187507348855,216.90187507348855,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,15,2024-11-07,1455.157036375666,1465.0,9.842963624334061,9.842963624334061,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,16,2024-11-08,1494.4021242921876,1345.0,-149.40212429218764,149.40212429218764,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,17,2024-11-09,1521.2992885115539,1672.0,150.70071148844613,150.70071148844613,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,18,2024-11-10,1513.6746380608874,1415.0,-98.67463806088745,98.67463806088745,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,19,2024-11-11,1388.8671464800468,1147.0,-241.8671464800468,241.8671464800468,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,20,2024-11-12,1394.6069864485075,1332.0,-62.60698644850754,62.60698644850754,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,21,2024-11-13,1380.8729628364877,1370.0,-10.872962836487659,10.872962836487659,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,22,2024-11-14,1402.2792096568517,1401.0,-1.2792096568516627,1.2792096568516627,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,23,2024-11-15,1441.7759535298233,1395.0,-46.775953529823255,46.775953529823255,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,24,2024-11-16,1469.0239207667091,1437.0,-32.023920766709125,32.023920766709125,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,25,2024-11-17,1461.8475718439727,1184.0,-277.8475718439727,277.8475718439727,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,26,2024-11-18,1308.4996808560543,1247.0,-61.49968085605428,61.49968085605428,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,27,2024-11-19,1343.9613302455748,1208.0,-135.9613302455748,135.9613302455748,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,28,2024-11-20,1330.9560412987762,1280.0,-50.9560412987762,50.9560412987762,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,29,2024-11-21,1353.1797866441698,1385.0,31.82021335583022,31.82021335583022,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,3,30,30,2024-11-22,1393.5801065690287,1271.0,-122.58010656902866,122.58010656902866,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
fourier_dynamic_regression,3,30,1,2024-10-24,1354.6773681640625,1385.0,30.3226318359375,30.3226318359375,,,,
fourier_dynamic_regression,3,30,2,2024-10-25,1383.0869445800781,1645.0,261.9130554199219,261.9130554199219,,,,
fourier_dynamic_regression,3,30,3,2024-10-26,1384.68359375,1421.0,36.31640625,36.31640625,,,,
fourier_dynamic_regression,3,30,4,2024-10-27,1354.216796875,1410.0,55.783203125,55.783203125,,,,
fourier_dynamic_regression,3,30,5,2024-10-28,1283.8193359375,1327.0,43.1806640625,43.1806640625,,,,
fourier_dynamic_regression,3,30,6,2024-10-29,1309.939453125,1443.0,133.060546875,133.060546875,,,,
fourier_dynamic_regression,3,30,7,2024-10-30,1293.3447265625,1605.0,311.6552734375,311.6552734375,,,,
fourier_dynamic_regression,3,30,8,2024-10-31,1312.0965576171875,1459.0,146.9034423828125,146.9034423828125,,,,
fourier_dynamic_regression,3,30,9,2024-11-01,1353.08056640625,1817.0,463.91943359375,463.91943359375,,,,
fourier_dynamic_regression,3,30,10,2024-11-02,1333.8671875,1211.0,-122.8671875,122.8671875,,,,
fourier_dynamic_regression,3,30,11,2024-11-03,1330.66796875,1344.0,13.33203125,13.33203125,,,,
fourier_dynamic_regression,3,30,12,2024-11-04,1226.57177734375,1361.0,134.42822265625,134.42822265625,,,,
fourier_dynamic_regression,3,30,13,2024-11-05,1265.59765625,1482.0,216.40234375,216.40234375,,,,
fourier_dynamic_regression,3,30,14,2024-11-06,1248.42578125,1217.0,-31.42578125,31.42578125,,,,
fourier_dynamic_regression,3,30,15,2024-11-07,1266.683837890625,1465.0,198.316162109375,198.316162109375,,,,
fourier_dynamic_regression,3,30,16,2024-11-08,1307.2610168457031,1345.0,37.738983154296875,37.738983154296875,,,,
fourier_dynamic_regression,3,30,17,2024-11-09,1294.462890625,1672.0,377.537109375,377.537109375,,,,
fourier_dynamic_regression,3,30,18,2024-11-10,1276.427734375,1415.0,138.572265625,138.572265625,,,,
fourier_dynamic_regression,3,30,19,2024-11-11,1152.77978515625,1147.0,-5.77978515625,5.77978515625,,,,
fourier_dynamic_regression,3,30,20,2024-11-12,1222.62109375,1332.0,109.37890625,109.37890625,,,,
fourier_dynamic_regression,3,30,21,2024-11-13,1204.27685546875,1370.0,165.72314453125,165.72314453125,,,,
fourier_dynamic_regression,3,30,22,2024-11-14,1221.451416015625,1401.0,179.548583984375,179.548583984375,,,,
fourier_dynamic_regression,3,30,23,2024-11-15,1243.1990356445312,1395.0,151.80096435546875,151.80096435546875,,,,
fourier_dynamic_regression,3,30,24,2024-11-16,1252.875,1437.0,184.125,184.125,,,,
fourier_dynamic_regression,3,30,25,2024-11-17,1228.888671875,1184.0,-44.888671875,44.888671875,,,,
fourier_dynamic_regression,3,30,26,2024-11-18,1148.7431640625,1247.0,98.2568359375,98.2568359375,,,,
fourier_dynamic_regression,3,30,27,2024-11-19,1182.76953125,1208.0,25.23046875,25.23046875,,,,
fourier_dynamic_regression,3,30,28,2024-11-20,1165.02099609375,1280.0,114.97900390625,114.97900390625,,,,
fourier_dynamic_regression,3,30,29,2024-11-21,1182.8604736328125,1385.0,202.1395263671875,202.1395263671875,,,,
fourier_dynamic_regression,3,30,30,2024-11-22,1218.9151916503906,1271.0,52.084808349609375,52.084808349609375,,,,
tree_boosting_fallback,3,30,1,2024-10-24,1558.7287962090604,1385.0,-173.72879620906042,173.72879620906042,,,,
tree_boosting_fallback,3,30,2,2024-10-25,1598.8783740675572,1645.0,46.12162593244284,46.12162593244284,,,,
tree_boosting_fallback,3,30,3,2024-10-26,1602.8781168822009,1421.0,-181.87811688220086,181.87811688220086,,,,
tree_boosting_fallback,3,30,4,2024-10-27,1573.2278295342587,1410.0,-163.22782953425872,163.22782953425872,,,,
tree_boosting_fallback,3,30,5,2024-10-28,1468.9716346085454,1327.0,-141.9716346085454,141.9716346085454,,,,
tree_boosting_fallback,3,30,6,2024-10-29,1570.8145656903118,1443.0,-127.81456569031184,127.81456569031184,,,,
tree_boosting_fallback,3,30,7,2024-10-30,1486.084430226869,1605.0,118.91556977313098,118.91556977313098,,,,
tree_boosting_fallback,3,30,8,2024-10-31,1577.113231214034,1459.0,-118.11323121403393,118.11323121403393,,,,
tree_boosting_fallback,3,30,9,2024-11-01,1565.176064419906,1817.0,251.82393558009403,251.82393558009403,,,,
